round_id,agent_id,is_byzantine,base_prediction,perturbed_prediction,delta_r1,delta_r2,delta_r3,delta_r4,delta_r5,spectral_1,spectral_2,spectral_3,spectral_4,spectral_5,spectral_6,spectral_7,spectral_8,confidence,causal_nodes,causal_edges,reasoning
6,agent_000,1,2.0352354450126304,1.649432927491923,0,0,0,0,0,2.927285288742426,2.6885047494757104,1.77475801036558,0.5161137067386733,0.6197241969773608,0.28573412794474007,0.2885440535229304,1.103961843691864,0.6,4,4,"基于场景: 央行提高利率对通胀率的影响"
6,agent_001,1,179.70976776726937,229.44950701405222,50.62024759592433,50.62024759592433,50.62024759592433,50.62024759592433,50.62024759592433,5.765545417795151,5.499052562504354,2.4864875808342535,0.575711416800306,1.030373587291488,0.13913268286681682,0.3662369839653682,0.6908703533555934,0.6,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
6,agent_002,1,23.413268095324007,17.945481003243042,0,0,0,0,0,3.9294003065457046,4.915550973510693,1.7104236040760312,0.41230687634067076,1.0649909413852876,0.3219689985320674,0.2814803298306604,0.9833353896046271,0.6,4,4,"基于场景: AI投资对企业效率的影响"
6,agent_003,0,2.5,2.5,0,0,0,0,0,5,5,3,0.43999999999999995,0.8,0.06,0.25,0.85,0.9,5,5,"基于场景: 央行提高利率对通胀率的影响"
6,agent_004,0,170,170,0,0,0,0,0,4,4,2,0.65,0.8,0.52,0.3333333333333333,0.85,0.9,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
6,agent_005,0,25,15,-10,-10,-10,-10,-10,5,5,3,0.4800000000000001,0.8,0.42,0.25,0.85,0.9,5,5,"基于场景: AI投资对企业效率的影响"
6,agent_006,0,2.5,2.5,0,0,0,0,0,5,5,3,0.54,0.8,0.32,0.25,0.85,0.9,5,5,"基于场景: 央行提高利率对通胀率的影响"
6,agent_007,0,210,210,0,0,0,0,0,3,3,2,0.6333333333333333,0.8,0.575,0.5,0.85,0.9,3,3,"基于场景: 原材料成本上涨对产品价格的影响"
6,agent_008,0,25,25,0,0,0,0,0,4,4,2,0.625,0.9,0.36,0.3333333333333333,0.85,0.9,4,4,"基于场景: AI投资对企业效率的影响"
6,agent_009,0,2.5,2.5,0,0,0,0,0,5,6,3,0.44999999999999996,0.7,0.20666666666666667,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
7,agent_000,1,2.6082491632692237,3.1844454413621737,0,0,0,0,0,3.265047953893021,0,0,0,0,0,0,0,0.6,0,0,"基于场景: 央行提高利率对通胀率的影响"
7,agent_001,0,170,190,20,20,20,20,20,4,4,2,0.575,0.8,0.28,0.3333333333333333,0.85,0.9,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
7,agent_002,0,25,25,0,0,0,0,0,4,4,2,0.5249999999999999,0.8,0.24,0.3333333333333333,0.85,0.9,4,4,"基于场景: AI投资对企业效率的影响"
7,agent_003,0,2.5,2.5,0,0,0,0,0,5,6,3,0.5166666666666666,0.7,0.13999999999999999,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
7,agent_004,0,170,210,40,40,40,40,40,4,4,3,0.575,0.85,0.315,0.3333333333333333,0.85,0.9,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
7,agent_005,0,25,25,0,0,0,0,0,4,4,2,0.5499999999999999,0.7,0.385,0.3333333333333333,0.85,0.9,4,4,"基于场景: AI投资对企业效率的影响"
7,agent_006,0,2.5,2.5,0,0,0,0,0,4,4,2,0.5499999999999999,0.7,0.21,0.3333333333333333,0.85,0.9,4,4,"基于场景: 央行提高利率对通胀率的影响"
7,agent_007,0,170,210,40,40,40,40,40,4,4,2,0.625,0.8,0.49,0.3333333333333333,0.85,0.9,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
7,agent_008,0,25,25,0,0,0,0,0,4,4,2,0.525,0.75,0.225,0.3333333333333333,0.85,0.9,4,4,"基于场景: AI投资对企业效率的影响"
7,agent_009,0,2.5,2.5,0,0,0,0,0,5,4,2,0.7250000000000001,0.8,0.52,0.2,0.85,0.9,5,4,"基于场景: 央行提高利率对通胀率的影响"
8,agent_000,0,2.5,6,3.5,3.5,3.5,3.5,3.5,5,5,3,0.5199999999999999,0.8,0.08,0.25,0.85,0.9,5,5,"基于场景: 央行提高利率对通胀率的影响"
8,agent_001,0,170,210,40,40,40,40,40,4,4,2,0.65,0.8,0.455,0.3333333333333333,0.85,0.9,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
8,agent_002,0,25,25,0,0,0,0,0,4,4,2,0.5499999999999999,0.7,0.21,0.3333333333333333,0.85,0.9,4,4,"基于场景: AI投资对企业效率的影响"
8,agent_003,0,2.5,2.5,0,0,0,0,0,4,4,2,0.5499999999999999,0.7,0.35,0.3333333333333333,0.85,0.9,4,4,"基于场景: 央行提高利率对通胀率的影响"
8,agent_004,0,170,210,40,40,40,40,40,4,4,2,0.65,0.9,0.36,0.3333333333333333,0.85,0.9,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
8,agent_005,0,25,25,0,0,0,0,0,5,0,0,0,0,0,0,0,0.9,0,0,"基于场景: AI投资对企业效率的影响"
8,agent_006,0,2.5,2.5,0,0,0,0,0,5,6,3,0.5499999999999999,0.7,0.35666666666666663,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
8,agent_007,0,15,210,195,195,195,195,195,5,6,2,0.44999999999999996,0.7,0.45999999999999996,0.3,0.85,0.9,5,6,"基于场景: 原材料成本上涨对产品价格的影响"
8,agent_008,0,25,25,0,0,0,0,0,4,4,2,0.5499999999999999,0.7,0.36,0.3333333333333333,0.85,0.9,4,4,"基于场景: AI投资对企业效率的影响"
8,agent_009,0,2.5,2.5,0,0,0,0,0,4,4,2,0.575,0.8,0.33999999999999997,0.3333333333333333,0.85,0.9,4,4,"基于场景: 央行提高利率对通胀率的影响"
9,agent_000,1,1.587468160608831,2.584794862057419,0,0,0,0,0,6.516073543214052,0,0,0,0,0,0,0,0.6,0,0,"基于场景: 央行提高利率对通胀率的影响"
9,agent_001,0,170,210,40,40,40,40,40,5,5,2,0.5999999999999999,0.8,0.24,0.25,0.85,0.9,5,5,"基于场景: 原材料成本上涨对产品价格的影响"
9,agent_002,0,25,25,0,0,0,0,0,5,5,3,0.51,0.8,0.26,0.25,0.85,0.9,5,5,"基于场景: AI投资对企业效率的影响"
9,agent_003,0,2.5,2.5,0,0,0,0,0,4,4,2,0.6,0.8,0.455,0.3333333333333333,0.85,0.9,4,4,"基于场景: 央行提高利率对通胀率的影响"
9,agent_004,0,170,210,40,40,40,40,40,4,4,2,0.5625,0.85,0.46,0.3333333333333333,0.85,0.9,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
9,agent_005,0,25,25,0,0,0,0,0,4,4,2,0.6,0.7,0.21,0.3333333333333333,0.85,0.9,4,4,"基于场景: AI投资对企业效率的影响"
9,agent_006,0,2.5,2.5,0,0,0,0,0,5,5,3,0.5399999999999999,0.8,0.18666666666666668,0.25,0.85,0.9,5,5,"基于场景: 央行提高利率对通胀率的影响"
9,agent_007,0,15,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0.9,0,0,"基于场景: 原材料成本上涨对产品价格的影响"
9,agent_008,0,25,25,0,0,0,0,0,4,4,2,0.6,0.8,0.43000000000000005,0.3333333333333333,0.85,0.9,4,4,"基于场景: AI投资对企业效率的影响"
9,agent_009,0,2.5,2.5,0,0,0,0,0,5,0,0,0,0,0,0,0,0.9,0,0,"基于场景: 央行提高利率对通胀率的影响"
10,agent_000,0,2.5,2.5,0,0,0,0,0,4,4,2,0.5750000000000001,0.8,0.28,0.3333333333333333,0.85,0.9,4,4,"基于场景: 央行提高利率对通胀率的影响"
10,agent_001,0,170,210,40,40,40,40,40,4,4,2,0.55,0.8,0.44,0.3333333333333333,0.85,0.9,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
10,agent_002,0,25,25,0,0,0,0,0,5,6,3,0.5499999999999999,0.8,0.2733333333333334,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
10,agent_003,0,2.5,2.5,0,0,0,0,0,4,4,2,0.6,0.8,0.43000000000000005,0.3333333333333333,0.85,0.9,4,4,"基于场景: 央行提高利率对通胀率的影响"
10,agent_004,0,170,210,40,40,40,40,40,4,4,2,0.45000000000000007,0.6,0.15,0.3333333333333333,0.85,0.9,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
10,agent_005,0,25,25,0,0,0,0,0,4,5,2,0.58,0.9,0.61,0.4166666666666667,0.85,0.9,4,5,"基于场景: AI投资对企业效率的影响"
10,agent_006,0,2.5,2.5,0,0,0,0,0,4,4,3,0.65,0.8,0.13333333333333333,0.3333333333333333,0.85,0.9,4,4,"基于场景: 央行提高利率对通胀率的影响"
10,agent_007,0,170,210,40,40,40,40,40,4,4,2,0.49999999999999994,0.7,0.21,0.3333333333333333,0.85,0.9,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
10,agent_008,0,25,20,-5,-5,-5,-5,-5,5,25,-5,0,-5,-5,-5,5,0.9,0,0,"基于场景: AI投资对企业效率的影响"
10,agent_009,0,2.5,2.5,0,0,0,0,0,4,4,3,0.575,0.7,0.3033333333333333,0.3333333333333333,0.85,0.9,4,4,"基于场景: 央行提高利率对通胀率的影响"
11,agent_000,1,1.4526646519845814,1.9918467775506243,0,0,0,0,0,3.6932554055668327,4.817918698452516,1.7112960235434203,0.6372536499308372,1.0917837397306027,0.37338748410833295,0.2190105167400696,0.8272050775213702,0.6,4,4,"基于场景: 央行提高利率对通胀率的影响"
11,agent_001,1,193.19093597644576,113.07555264440296,0,0,0,0,0,2.367162591022804,3.6637277572433637,1.6611715529485065,0.49179773348353356,0.896308378862565,0.4956471455885908,0.3062489097669528,0.7532768222785495,0.6,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
11,agent_002,1,29.652759074557917,17.6890537124605,0,0,0,0,0,7.322770339001227,6.045419067301254,2.26726478231057,0.637903700017058,0.9419291198769313,0.15949789046559923,0.21914910651599853,1.0389355643100089,0.6,5,6,"基于场景: AI投资对企业效率的影响"
11,agent_003,0,2.5,2.5,0,0,0,0,0,4,4,2,0.6499999999999999,0.8,0,0.3333333333333333,0.85,0.9,4,4,"基于场景: 央行提高利率对通胀率的影响"
11,agent_004,0,15,210,195,195,195,195,195,4,4,2,0.5249999999999999,0.8,0.32999999999999996,0.3333333333333333,0.85,0.9,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
11,agent_005,0,25,25,0,0,0,0,0,4,4,2,0.6,0.8,0.4425,0.3333333333333333,0.85,0.9,4,4,"基于场景: AI投资对企业效率的影响"
11,agent_006,0,5,5,0,0,0,0,0,4,4,2,0.45,0.6,0.15,0.3333333333333333,0.85,0.9,4,4,"基于场景: 央行提高利率对通胀率的影响"
11,agent_007,0,180,210,30,30,30,30,30,4,4,2,0.6,0.8,0.48000000000000004,0.3333333333333333,0.85,0.9,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
11,agent_008,0,25,25,0,0,0,0,0,4,4,2,0.575,0.8,0.24,0.3333333333333333,0.85,0.9,4,4,"基于场景: AI投资对企业效率的影响"
11,agent_009,0,2.5,2.5,0,0,0,0,0,4,4,2,0.5750000000000001,0.8,0.12,0.3333333333333333,0.85,0.9,4,4,"基于场景: 央行提高利率对通胀率的影响"
12,agent_000,0,2.5,2.5,0,0,0,0,0,5,4,2,0.775,0.9,0,0.2,0.85,0.9,5,4,"基于场景: 央行提高利率对通胀率的影响"
12,agent_001,0,170,210,40,40,40,40,40,4,4,2,0.575,0.8,0.24,0.3333333333333333,0.85,0.9,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
12,agent_002,0,25,25,0,0,0,0,0,5,5,3,0.4800000000000001,0.8,0.18666666666666668,0.25,0.85,0.9,5,5,"基于场景: AI投资对企业效率的影响"
12,agent_003,0,2.5,2.5,0,0,0,0,0,5,6,3,0.44999999999999996,0.7,0.20666666666666667,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
12,agent_004,0,170,170,0,0,0,0,0,4,4,2,0.49999999999999994,0.7,0.21,0.3333333333333333,0.85,0.9,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
12,agent_005,0,25,25,0,0,0,0,0,5,6,3,0.5416666666666666,0.7,0.27,0.3,0.85,0.9,5,6,"基于场景: AI投资对企业效率的影响"
12,agent_006,0,2.5,2.5,0,0,0,0,0,4,4,2,0.5499999999999999,0.7,0.35,0.3333333333333333,0.85,0.9,4,4,"基于场景: 央行提高利率对通胀率的影响"
12,agent_007,0,15,210,195,195,195,195,195,4,4,2,0.65,0.8,0.28,0.3333333333333333,0.85,0.9,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
12,agent_008,0,25,25,0,0,0,0,0,4,4,2,0.6,0.8,0.42000000000000004,0.3333333333333333,0.85,0.9,4,4,"基于场景: AI投资对企业效率的影响"
12,agent_009,0,2.5,2.5,0,0,0,0,0,4,4,2,0.5249999999999999,0.7,0.385,0.3333333333333333,0.85,0.9,4,4,"基于场景: 央行提高利率对通胀率的影响"
13,agent_000,1,3.572374937341618,3.3529397647519077,0,0,0,0,0,5.358836860827294,3.823807355837003,4.1978023665480215,0.5687846335723482,0.7856654603865778,0.3446055350158361,0.2743843471128263,0.9245196665119457,0.6,5,6,"基于场景: 央行提高利率对通胀率的影响"
13,agent_001,0,170,210,40,40,40,40,40,5,7,3,0.4571428571428572,0.7,0.11333333333333334,0.35,0.85,0.9,5,7,"基于场景: 原材料成本上涨对产品价格的影响"
13,agent_002,0,25,25,0,0,0,0,0,4,4,2,0.55,0.8,0.48000000000000004,0.3333333333333333,0.85,0.9,4,4,"基于场景: AI投资对企业效率的影响"
13,agent_003,0,2.5,2.5,0,0,0,0,0,4,4,2,0.5499999999999999,0.7,0,0.3333333333333333,0.85,0.9,4,4,"基于场景: 央行提高利率对通胀率的影响"
13,agent_004,0,180,210,30,30,30,30,30,4,5,3,0.52,0.8,0.18666666666666668,0.4166666666666667,0.85,0.9,4,5,"基于场景: 原材料成本上涨对产品价格的影响"
13,agent_005,0,25,20,-5,-5,-5,-5,-5,4,4,2,0.65,0.8,0.28,0.3333333333333333,0.85,0.9,4,4,"基于场景: AI投资对企业效率的影响"
13,agent_006,0,2.5,2.5,0,0,0,0,0,4,4,2,0.725,0.85,0,0.3333333333333333,0.85,0.9,4,4,"基于场景: 央行提高利率对通胀率的影响"
13,agent_007,0,170,210,40,40,40,40,40,4,4,2,0.6,0.8,0.38,0.3333333333333333,0.85,0.9,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
13,agent_008,0,25,25,0,0,0,0,0,4,4,2,0.55,0.8,0.48000000000000004,0.3333333333333333,0.85,0.9,4,4,"基于场景: AI投资对企业效率的影响"
13,agent_009,0,2.5,2.5,0,0,0,0,0,5,6,3,0.5499999999999999,0.8,0.26666666666666666,0.3,0.85,0.9,5,6,"基于场景: 央行提高利率对通胀率的影响"
14,agent_000,1,3.063372900960568,2.7803620503542223,0,0,0,0,0,5.970841965008589,3.5545944173628197,2.7590015443076394,0.6590352183972565,0.8204487931685389,0,0.3498533367199359,1.1305710589690656,0.6,4,4,"基于场景: 央行提高利率对通胀率的影响"
14,agent_001,1,229.99256930635568,271.64376478516925,49.48696165196607,49.48696165196607,49.48696165196607,49.48696165196607,49.48696165196607,4.3469535518373625,2.5340849911178123,1.3169559115605909,0.39124306077531645,0.7544215460060832,0.509696545372767,0.37014900541736906,0.7000365901668827,0.6,4,4,"基于场景: 原材料成本上涨对产品价格的影响"
